id_pair,id_premis,premis_text,hypothesis_text,label
103653,10365,"Memphis Depay, mantan penggawa Manchester United, mencetak gol krusial di pengujung laga setelah dimasukkan oleh Lyon untuk menggantikan Aouar.",Lyon tidak memasukkan pemain untuk menggantikan Auoar.,c
103654,10365,"Memphis Depay, mantan penggawa Manchester United, mencetak gol krusial di pengujung laga setelah dimasukkan oleh Lyon untuk menggantikan Aouar.",Memphis Depay merupakan teman dekat Auoar.,n
103655,10365,"Memphis Depay, mantan penggawa Manchester United, mencetak gol krusial di pengujung laga setelah dimasukkan oleh Lyon untuk menggantikan Aouar.",Memphis Depay pernah mencetak gol krusial sewaktu menjadi penggawa Manchester United.,n
103660,10366,"Bek sentral Persib, Vladimir Vujovic, menyatakan kepuasan dirinya setelah tim Maung Bandung menaklukkan Persipura Jayapura, di Bandung, Minggu (7/5).",Tim Maung Bandung berhasil menaklukkan Persipura Jayapura.,e
103661,10366,"Bek sentral Persib, Vladimir Vujovic, menyatakan kepuasan dirinya setelah tim Maung Bandung menaklukkan Persipura Jayapura, di Bandung, Minggu (7/5).",Vladimir Vujovic merupakan bek sentral Persib.,e
103662,10366,"Bek sentral Persib, Vladimir Vujovic, menyatakan kepuasan dirinya setelah tim Maung Bandung menaklukkan Persipura Jayapura, di Bandung, Minggu (7/5).",Tim Maung Bandung menaklukkan Persipura Jayapura pada hari Selasa.,c
103663,10366,"Bek sentral Persib, Vladimir Vujovic, menyatakan kepuasan dirinya setelah tim Maung Bandung menaklukkan Persipura Jayapura, di Bandung, Minggu (7/5).",Persipura Jayapura berhasil menaklukkan tim Maung Bandung.,c
103664,10366,"Bek sentral Persib, Vladimir Vujovic, menyatakan kepuasan dirinya setelah tim Maung Bandung menaklukkan Persipura Jayapura, di Bandung, Minggu (7/5).",Vladimir Vujovic pernah menjadi pemain dari tim Maung Bandung.,n
103665,10366,"Bek sentral Persib, Vladimir Vujovic, menyatakan kepuasan dirinya setelah tim Maung Bandung menaklukkan Persipura Jayapura, di Bandung, Minggu (7/5).",Vladimir Vujovic adalah orang Bandung.,n
103670,10367,"Bali United selanjutnya akan menghadapi klub asal Filipina, Global Cebu, di Stadion Rizal Memorial, Manila, 27 Februari mendatang.",Bali United akan menghadapi Global Cebu.,e
103671,10367,"Bali United selanjutnya akan menghadapi klub asal Filipina, Global Cebu, di Stadion Rizal Memorial, Manila, 27 Februari mendatang.",Bali United akan bertanding pada 27 Februari mendatang.,e
103675,10367,"Bali United selanjutnya akan menghadapi klub asal Filipina, Global Cebu, di Stadion Rizal Memorial, Manila, 27 Februari mendatang.",Stadion Rizal Memorial dibangun pada tanggal 27 Februari.,n
103681,10368,Brivio yang juga pernah bekerja sama dengan Rossi di Yamaha mengakui bahwa Rossi punya fleksibilitas dan kemampuan adaptasi yang luar biasa.,Brivio mengakui fleksibilitas Rossi.,e
103683,10368,Brivio yang juga pernah bekerja sama dengan Rossi di Yamaha mengakui bahwa Rossi punya fleksibilitas dan kemampuan adaptasi yang luar biasa.,Kemampuan adaptasi Rossi biasa saja.,c
103685,10368,Brivio yang juga pernah bekerja sama dengan Rossi di Yamaha mengakui bahwa Rossi punya fleksibilitas dan kemampuan adaptasi yang luar biasa.,Rossi memperoleh pengakuan dari semua orang yang bekerja di Yamaha.,n
103691,10369,"Tak hanya Dedi, pemain asing asal Jepang, Shohei Matsunaga, juga dipercaya untuk kembali merumput bersama Persib di kompetisi sepak bola nasional musim 2017.",Ada pemain asal jepang yang dipercaya untuk kembali bermain bersama Persib.,e
103692,10369,"Tak hanya Dedi, pemain asing asal Jepang, Shohei Matsunaga, juga dipercaya untuk kembali merumput bersama Persib di kompetisi sepak bola nasional musim 2017.",Shohei Matsunaga tidak dipercaya untuk kembali bermain bersama Persib.,c
103693,10369,"Tak hanya Dedi, pemain asing asal Jepang, Shohei Matsunaga, juga dipercaya untuk kembali merumput bersama Persib di kompetisi sepak bola nasional musim 2017.",Shohei Matsunaga tidak akan bermain di kompetisi sepak bola nasional musim 2017.,c
103695,10369,"Tak hanya Dedi, pemain asing asal Jepang, Shohei Matsunaga, juga dipercaya untuk kembali merumput bersama Persib di kompetisi sepak bola nasional musim 2017.",Dedi akan bermain bersama Persib di kompetisi sepak bola nasional musim 2018.,n
103700,10370,"Kemudian kami juga menjalani masa-masa yang sulit di Ducati, dan beberapa kali kami bersaing hingga akhir balapan, mungkin untuk bisa masuk lima besar.",Kami beberapa kali bersaing hingga akhir balapan.,e
103701,10370,"Kemudian kami juga menjalani masa-masa yang sulit di Ducati, dan beberapa kali kami bersaing hingga akhir balapan, mungkin untuk bisa masuk lima besar.",Kami pernah menjalani masa-masa sulit di Ducati.,e
103702,10370,"Kemudian kami juga menjalani masa-masa yang sulit di Ducati, dan beberapa kali kami bersaing hingga akhir balapan, mungkin untuk bisa masuk lima besar.",Kami tidak pernah bersaing untuk masuk lima besar.,c
103703,10370,"Kemudian kami juga menjalani masa-masa yang sulit di Ducati, dan beberapa kali kami bersaing hingga akhir balapan, mungkin untuk bisa masuk lima besar.","Di Ducati, kami tidak pernah menjalani masa-masa sulit.",c
103704,10370,"Kemudian kami juga menjalani masa-masa yang sulit di Ducati, dan beberapa kali kami bersaing hingga akhir balapan, mungkin untuk bisa masuk lima besar.",Kami hanya berdua di Ducati.,n
103705,10370,"Kemudian kami juga menjalani masa-masa yang sulit di Ducati, dan beberapa kali kami bersaing hingga akhir balapan, mungkin untuk bisa masuk lima besar.",Kami tidak pernah masuk lima besar selama di Ducati.,n
103710,10371,"Pada balapan ini, Hamilton mengungguli Daniel Ricciardo (Red Bull Racing) dan Valtteri Bottas (Mercedes).",Hamilton mengungguli Valtteri Bottas.,e
103711,10371,"Pada balapan ini, Hamilton mengungguli Daniel Ricciardo (Red Bull Racing) dan Valtteri Bottas (Mercedes).",Hamilton mengungguli Daniel Ricciardo.,e
103714,10371,"Pada balapan ini, Hamilton mengungguli Daniel Ricciardo (Red Bull Racing) dan Valtteri Bottas (Mercedes).",Valteri Bottas mengungguli Daniel Ricciardo.,n
103715,10371,"Pada balapan ini, Hamilton mengungguli Daniel Ricciardo (Red Bull Racing) dan Valtteri Bottas (Mercedes).",Hamilton merupakan pemenang balapan ini.,n
103721,10372,"Legenda Manchester United, Ryan Giggs, percaya kehadiran Ivan Perisic akan membuat moral seluruh anggota tim terangkat usai pemain sayap Inter Milan ini mendarat di Old Trafford.",Ryan Giggs merupakan legenda Manchester United.,e
103722,10372,"Legenda Manchester United, Ryan Giggs, percaya kehadiran Ivan Perisic akan membuat moral seluruh anggota tim terangkat usai pemain sayap Inter Milan ini mendarat di Old Trafford.",Ryan Giggs percaya kehadiran Ivan Perisic akan membuat moral seluruh anggota tim turun.,c
103723,10372,"Legenda Manchester United, Ryan Giggs, percaya kehadiran Ivan Perisic akan membuat moral seluruh anggota tim terangkat usai pemain sayap Inter Milan ini mendarat di Old Trafford.",Ivan Perisic tidak pernah menjadi pemain sayap.,c
103730,10373,Axelsen kemudian menambahkan bahwa aturan baru ini hanya akan menyulitkan para pemain bertubuh tinggi.,Aturan baru ini membuat pemain bertubuh tinggi kesulitan.,e
103731,10373,Axelsen kemudian menambahkan bahwa aturan baru ini hanya akan menyulitkan para pemain bertubuh tinggi.,"Menurut Axelsen, aturan baru ini akan menyulitkan pemain dengan tubuh tinggi.",e
103733,10373,Axelsen kemudian menambahkan bahwa aturan baru ini hanya akan menyulitkan para pemain bertubuh tinggi.,Pemain bertubuh tinggi dimudahkan dengan adanya aturan ini.,c
103740,10374,Hamilton berhasil melanjutkan dominasinya setelah menjadi pembalap tercepat pada sesi latihan pertama hingga ketiga.,Hamilton melanjutkan dominasinya.,e
103741,10374,Hamilton berhasil melanjutkan dominasinya setelah menjadi pembalap tercepat pada sesi latihan pertama hingga ketiga.,Hamilton merupakan seorang pembalap.,e
103742,10374,Hamilton berhasil melanjutkan dominasinya setelah menjadi pembalap tercepat pada sesi latihan pertama hingga ketiga.,Hamilton menjadi pembalap terlambat pada sesi latihan kedua.,c
103743,10374,Hamilton berhasil melanjutkan dominasinya setelah menjadi pembalap tercepat pada sesi latihan pertama hingga ketiga.,Pembalap tercepat pada sesi latihan ketiga bukan Hamilton.,c
103744,10374,Hamilton berhasil melanjutkan dominasinya setelah menjadi pembalap tercepat pada sesi latihan pertama hingga ketiga.,Hamilton menjadi pembalap terlambat pada sesi latihan keempat.,n
103745,10374,Hamilton berhasil melanjutkan dominasinya setelah menjadi pembalap tercepat pada sesi latihan pertama hingga ketiga.,Ada sesi latihan yang tidak dimenangkan oleh Hamilton.,n
103750,10375,"Keping-keping emas tersebut diraih Dressel dari nomor individual 50 m dan 100 m gaya bebas serta 100 m gaya kupu-kupu, nomor estafet putra 4x100 m gaya bebas, serta nomor estafet campuran 4x100 m gaya bebas dan 4x100 m gaya ganti.",Dressel meraih emas pada nomor estafet putra 4x100 m gaya bebas.,e
103751,10375,"Keping-keping emas tersebut diraih Dressel dari nomor individual 50 m dan 100 m gaya bebas serta 100 m gaya kupu-kupu, nomor estafet putra 4x100 m gaya bebas, serta nomor estafet campuran 4x100 m gaya bebas dan 4x100 m gaya ganti.",Dressel meraih tepat dua emas pada nomor estafet campuran.,e
103752,10375,"Keping-keping emas tersebut diraih Dressel dari nomor individual 50 m dan 100 m gaya bebas serta 100 m gaya kupu-kupu, nomor estafet putra 4x100 m gaya bebas, serta nomor estafet campuran 4x100 m gaya bebas dan 4x100 m gaya ganti.",Dressel meraih tepat dua emas pada nomor individual.,c
103753,10375,"Keping-keping emas tersebut diraih Dressel dari nomor individual 50 m dan 100 m gaya bebas serta 100 m gaya kupu-kupu, nomor estafet putra 4x100 m gaya bebas, serta nomor estafet campuran 4x100 m gaya bebas dan 4x100 m gaya ganti.",Dressel tidak meraih emas pada nomor estafet putra 4x100 m gaya bebas.,c
103754,10375,"Keping-keping emas tersebut diraih Dressel dari nomor individual 50 m dan 100 m gaya bebas serta 100 m gaya kupu-kupu, nomor estafet putra 4x100 m gaya bebas, serta nomor estafet campuran 4x100 m gaya bebas dan 4x100 m gaya ganti.",Dressel tidak pernah memperoleh perak.,n
103755,10375,"Keping-keping emas tersebut diraih Dressel dari nomor individual 50 m dan 100 m gaya bebas serta 100 m gaya kupu-kupu, nomor estafet putra 4x100 m gaya bebas, serta nomor estafet campuran 4x100 m gaya bebas dan 4x100 m gaya ganti.",Dressel tidak meraih apa pun pada nomor estafet putra gaya kupu-kupu.,n
103760,10376,Middlesbrough dan Bournemouth juga gagal mempertahankan keunggulan awal menjadi kemenangan saat peluit akhir berbunyi.,Bournemouth gagal mempertahankan keunggulan awal menjadi kemenangan.,e
103762,10376,Middlesbrough dan Bournemouth juga gagal mempertahankan keunggulan awal menjadi kemenangan saat peluit akhir berbunyi.,Bournemouth menang saat peluit akhir berbunyi.,c
103764,10376,Middlesbrough dan Bournemouth juga gagal mempertahankan keunggulan awal menjadi kemenangan saat peluit akhir berbunyi.,Middlesbrough pernah menang melawan Bournemouth.,n
103770,10377,Celtics menjalani awal musim reguler NBA 2017-2018 dengan rapor yang sangat bagus.,Rapor Celtics sangat bagus di awal musim.,e
103771,10377,Celtics menjalani awal musim reguler NBA 2017-2018 dengan rapor yang sangat bagus.,Celtics mengikuti musim reguler NBA 2017-2018.,e
103772,10377,Celtics menjalani awal musim reguler NBA 2017-2018 dengan rapor yang sangat bagus.,Celtics menjalani awal musim dengan rapor yang sangat buruk.,c
103773,10377,Celtics menjalani awal musim reguler NBA 2017-2018 dengan rapor yang sangat bagus.,Celtics tidak mengikuti musim reguler NBA 2017-2018.,c
103774,10377,Celtics menjalani awal musim reguler NBA 2017-2018 dengan rapor yang sangat bagus.,Rapor Celtics memburuk saat memasuki akhir musim.,n
103775,10377,Celtics menjalani awal musim reguler NBA 2017-2018 dengan rapor yang sangat bagus.,Celtics menjalani musim reguler NBA 2017-2018 dari awal sampai akhir.,n
103780,10378,"Aubameyang, yang merupakan mantan pemain Borussia Dortmund, menjadi pemain baru Arsenal setelah Henrikh Mkhitaryan.",Aubameyang merupakan mantan pemain Borussia Dortmund.,e
103782,10378,"Aubameyang, yang merupakan mantan pemain Borussia Dortmund, menjadi pemain baru Arsenal setelah Henrikh Mkhitaryan.",Aubameyang masih menjadi pemain Borussia Dortmund.,c
103784,10378,"Aubameyang, yang merupakan mantan pemain Borussia Dortmund, menjadi pemain baru Arsenal setelah Henrikh Mkhitaryan.",Henrikh Mkhitaryan adalah saudara Aubameyang.,n
103790,10379,"Pemain muda tunggal putera Indonesia, Ihsan Maulana Mustofa, langsung tersingkir di Indonesia Masters 2018.",Ihsan Maulana Mustofa tersingkir di Indonesia Masters 2018.,e
103791,10379,"Pemain muda tunggal putera Indonesia, Ihsan Maulana Mustofa, langsung tersingkir di Indonesia Masters 2018.",Ihsan Maulana Mustofa merupakan pemain muda tunggal putera Indonesia.,e
103792,10379,"Pemain muda tunggal putera Indonesia, Ihsan Maulana Mustofa, langsung tersingkir di Indonesia Masters 2018.",Ihsan Maulana Mustofa belum tersingkir di Indonesia Masters 2018.,c
103793,10379,"Pemain muda tunggal putera Indonesia, Ihsan Maulana Mustofa, langsung tersingkir di Indonesia Masters 2018.",Ihsan Maulana Mustofa bukan pemain muda tunggal putera Indonesia.,c
103794,10379,"Pemain muda tunggal putera Indonesia, Ihsan Maulana Mustofa, langsung tersingkir di Indonesia Masters 2018.",Pemain muda tunggal putera Indonesia hanya Ihsan Maulana Mustofa.,n
103795,10379,"Pemain muda tunggal putera Indonesia, Ihsan Maulana Mustofa, langsung tersingkir di Indonesia Masters 2018.",Ada lebih dari 2 pemain Indonesia yang langsung tersingkir di Indonesia Masters 2018.,n
103800,10380,"RTI Infokom mencatat, investor membukukan transaksi sebesar Rp 7,56 triliun dengan volume 11,56 miliar saham. Sementara, perdagangan di pasar reguler hari ini, investor asing tercatat beli bersih (net buy) sebesar Rp 535 miliar.",Beli bersih yang dilakukan oleh investor asing sebesar Rp535 miliar.,e
103802,10380,"RTI Infokom mencatat, investor membukukan transaksi sebesar Rp 7,56 triliun dengan volume 11,56 miliar saham. Sementara, perdagangan di pasar reguler hari ini, investor asing tercatat beli bersih (net buy) sebesar Rp 535 miliar.",Beli bersih yang dilakukan investor asing tercatat kurang dari Rp535 miliar.,c
103804,10380,"RTI Infokom mencatat, investor membukukan transaksi sebesar Rp 7,56 triliun dengan volume 11,56 miliar saham. Sementara, perdagangan di pasar reguler hari ini, investor asing tercatat beli bersih (net buy) sebesar Rp 535 miliar.",Beli bersih yang tercatat meningkat dibandingkan hari sebelumnya.,n
103810,10381,"Dari Asia, mayoritas indeks saham bergerak melemah. Kondisi itu ditunjukkan oleh indeks Nikkei225 di Jepang yang turun sebesar 0,35 persen, indeks Kospi di Korsel turun sebesar 0,35 persen, dan indeks Hang Seng di Hong Kong naik sebesar 0,79 persen.",Terdapat setidaknya tiga indeks saham di Asia yang bergerak melemah.,e
103811,10381,"Dari Asia, mayoritas indeks saham bergerak melemah. Kondisi itu ditunjukkan oleh indeks Nikkei225 di Jepang yang turun sebesar 0,35 persen, indeks Kospi di Korsel turun sebesar 0,35 persen, dan indeks Hang Seng di Hong Kong naik sebesar 0,79 persen.",Indeks Nikkei225 berasal dari Jepang.,e
103813,10381,"Dari Asia, mayoritas indeks saham bergerak melemah. Kondisi itu ditunjukkan oleh indeks Nikkei225 di Jepang yang turun sebesar 0,35 persen, indeks Kospi di Korsel turun sebesar 0,35 persen, dan indeks Hang Seng di Hong Kong naik sebesar 0,79 persen.","Indeks Hang Seng di Hong Kong turun sebesar 0,79 persen.",c
103815,10381,"Dari Asia, mayoritas indeks saham bergerak melemah. Kondisi itu ditunjukkan oleh indeks Nikkei225 di Jepang yang turun sebesar 0,35 persen, indeks Kospi di Korsel turun sebesar 0,35 persen, dan indeks Hang Seng di Hong Kong naik sebesar 0,79 persen.",Indeks saham di Korsel hanya Kospi.,n
103821,10382,"Sore ini, mayoritas indeks saham di Eropa bergerak melemah sejak dibuka tadi siang. Indeks FTSE100 di Inggris bergerak turun 0,15 persen, indeks DAX di Jerman turun 0,24 persen, dan indeks CAC di Perancis turun 0,22 persen.",Penurunan indeks DAX lebih besar dibandingkan penurunan indeks FTSE100.,e
103822,10382,"Sore ini, mayoritas indeks saham di Eropa bergerak melemah sejak dibuka tadi siang. Indeks FTSE100 di Inggris bergerak turun 0,15 persen, indeks DAX di Jerman turun 0,24 persen, dan indeks CAC di Perancis turun 0,22 persen.",Penurunan indeks CAC lebih besar dibandingkan penurunan indeks DAX.,c
103824,10382,"Sore ini, mayoritas indeks saham di Eropa bergerak melemah sejak dibuka tadi siang. Indeks FTSE100 di Inggris bergerak turun 0,15 persen, indeks DAX di Jerman turun 0,24 persen, dan indeks CAC di Perancis turun 0,22 persen.",Hanya ada tiga indeks saham di Eropa yang bergerak melemah.,n
103825,10382,"Sore ini, mayoritas indeks saham di Eropa bergerak melemah sejak dibuka tadi siang. Indeks FTSE100 di Inggris bergerak turun 0,15 persen, indeks DAX di Jerman turun 0,24 persen, dan indeks CAC di Perancis turun 0,22 persen.",Ada lebih dari dua indeks saham di Eropa yang bergerak menguat.,n
103830,10383,"Sebelumnya, Kepala Badan Sarana Pertahanan Kemhan, Laksamana Muda Leonardi, mengatakan drone yang bakal dibeli dari China akan menyesuaikan kebutuhan dari TNI AU, yaitu Medium Altitude Long Endurance (MALE). Saat ini, pengadaan drone tersebut masih terus berjalan setelah pihak pemerintah China memperbolehkan Indonesia memiliki drone dengan teknologi tersebut.",Drone dengan teknologi MALE dibutuhkan oleh TNI AU.,e
